state,year,fatalities,fatalities_under21,fatalities_over21,fatalities_age_unknown,motorcycles,fatality_rate_per_10k_reg,population,fatality_rate_per_100k_pop,treated,repeal_year,event_time,post,exemption_age,reg_data_quality_flag
New Hampshire,2008,30,2,28,0,80689,3.7179789066663367,1315906,2.2797981010801682,0,,,0,,ok
New Hampshire,2009,21,3,18,0,80826,2.5981738549476656,1316102,1.5956210080981565,0,,,0,,ok
New Hampshire,2010,28,3,25,0,80173,3.4924475821037007,1316807,2.1263556466513314,0,,,0,,ok
New Hampshire,2011,14,0,14,0,79267,1.7661826485170373,1320444,1.0602494312519122,0,,,0,,ok
New Hampshire,2012,29,1,28,0,79877,3.630582019855528,1324677,2.1892129175640553,0,,,0,,ok
New Hampshire,2013,24,3,21,0,73612,3.260337988371461,1327272,1.808220168887764,0,,,0,,ok
New Hampshire,2014,17,0,17,0,76093,2.2341082622580264,1334257,1.2741173552021836,0,,,0,,ok
New Hampshire,2015,26,2,24,0,73991,3.5139408847021936,1337480,1.9439543021204055,0,,,0,,ok
New Hampshire,2016,19,2,17,0,78218,2.4291083893732903,1343694,1.4140124165174512,0,,,0,,ok
New Hampshire,2017,15,1,14,0,78798,1.9036016142541687,1350395,1.1107861033253235,0,,,0,,ok
New Hampshire,2018,28,0,28,0,78962,3.5460094729110203,1355064,2.066323066659582,0,,,0,,ok
New Hampshire,2019,30,1,29,0,79167,3.7894577285990376,1360783,2.2046130793815033,0,,,0,,ok
New Hampshire,2020,25,1,24,0,78688,3.1771045140300935,1378756,1.8132287366292514,0,,,0,,ok
New Hampshire,2021,26,0,26,0,85026,3.057888175381648,1387677,1.8736348588324228,0,,,0,,ok
New Hampshire,2022,32,1,31,0,87365,3.662794025067247,1396678,2.291150859396368,0,,,0,,ok
New Jersey,1995,40,2,38,0,87918,4.549694033076276,7965523,0.5021641391280899,0,,,0,,ok
New Jersey,1996,52,6,46,0,91350,5.6923918992884515,8009624,0.6492189895555647,0,,,0,,ok
New Jersey,1997,43,7,36,0,93662,4.590976062864343,8054178,0.5338844013628703,0,,,0,,ok
New Jersey,1998,37,3,34,0,100042,3.6984466524059894,8095542,0.45704166564758725,0,,,0,,ok
New Jersey,1999,42,1,41,0,105077,3.9970688162014523,8143412,0.5157543300031977,0,,,0,,ok
New Jersey,2000,56,5,51,0,111430,5.025576595171857,8430621,0.6642452554799938,0,,,0,,ok
New Jersey,2001,73,9,64,0,125303,5.825878071554552,8492671,0.8595646764133451,0,,,0,,ok
New Jersey,2002,50,6,44,0,133568,3.7434115955917586,8552643,0.5846146039300366,0,,,0,,ok
New Jersey,2003,57,9,48,0,139894,4.074513560267059,8601402,0.6626826649888007,0,,,0,,ok
New Jersey,2004,76,8,68,0,149397,5.087116876510238,8634561,0.8801837175045727,0,,,0,,ok
New Jersey,2005,61,3,58,0,158350,3.852226081465109,8651974,0.7050414159820637,0,,,0,,ok
New Jersey,2006,99,6,93,0,163070,6.071012448641688,8661679,1.1429654689350646,0,,,0,,ok
New Jersey,2007,85,5,80,0,163429,5.201035311970336,8677885,0.9795013416287494,0,,,0,,ok
New Jersey,2008,82,10,72,0,163429,5.0174693597831475,8711090,0.9413288118938044,0,,,0,,ok
New Jersey,2009,65,3,62,0,157197,4.134938961939477,8755602,0.7423818487866397,0,,,0,,ok
New Jersey,2010,70,2,68,0,326874,2.1414979472212536,8799451,0.795504174067223,0,,,0,,ok
New Jersey,2011,93,6,87,0,330489,2.814011964089576,8828552,1.0534003764150677,0,,,0,,ok
New Jersey,2012,77,3,74,0,332470,2.3159984359491084,8845671,0.870482295803224,0,,,0,,ok
New Jersey,2013,56,5,51,0,152111,3.681522046400326,8857821,0.6322096596894429,0,,,0,,ok
New Jersey,2014,62,0,62,0,149963,4.134353140441309,8867277,0.6991999911585033,0,,,0,,ok
New Jersey,2015,50,4,46,0,152472,3.2792906238522486,8870312,0.5636780307163942,0,,,0,,ok
New Jersey,2016,71,6,65,0,151101,4.6988438196967595,8873584,0.8001276598046517,0,,,0,,ok
New Jersey,2017,83,5,78,0,152979,5.425581288935082,8888147,0.9338279396144101,0,,,0,,ok
New Jersey,2018,53,2,51,0,150528,3.5209396258503403,8891730,0.5960594844872708,0,,,0,,ok
New Jersey,2019,85,4,81,0,148363,5.729191240403605,8891258,0.9559952033784195,0,,,0,,ok
New Jersey,2020,78,3,75,0,121379,6.426152794140667,9272794,0.841170417459937,0,,,0,,ok
New Jersey,2021,98,5,93,0,159602,6.140273931404368,9270541,1.0571119851581476,0,,,0,,ok
New Jersey,2022,95,8,87,0,148634,6.391538948019968,9295227,1.0220299084680773,0,,,0,,ok
New Mexico,1995,33,7,26,0,30946,10.663736831900732,1682417,1.9614637750331816,0,,,0,,ok
New Mexico,1996,26,5,21,0,31333,8.297960616602303,1706151,1.5238979433825026,0,,,0,,ok
New Mexico,1997,26,2,24,0,31154,8.345637799319508,1722939,1.5090493627458663,0,,,0,,ok
New Mexico,1998,21,3,18,0,32122,6.537575493431293,1733535,1.2113975200962197,0,,,0,,ok
New Mexico,1999,23,1,22,0,30411,7.563052842721383,1739844,1.3219576007963931,0,,,0,,ok
New Mexico,2000,26,2,24,0,28291,9.190201830970981,1821204,1.4276269984032544,0,,,0,,ok
New Mexico,2001,31,2,29,0,28002,11.070637811584888,1831690,1.6924261201404167,0,,,0,,ok
New Mexico,2002,32,2,30,0,34200,9.35672514619883,1855309,1.7247800770653297,0,,,0,,ok
New Mexico,2003,36,5,31,0,32276,11.15379848804065,1877574,1.9173678374327725,0,,,0,,ok
New Mexico,2004,39,7,32,0,36022,10.826717006273944,1903808,2.0485259017716073,0,,,0,,ok
New Mexico,2005,38,5,33,0,37386,10.164232600438668,1932274,1.9665947997023197,0,,,0,,ok
New Mexico,2006,43,1,42,0,43212,9.95093955382764,1962137,2.1914881580643963,0,,,0,,ok
New Mexico,2007,50,3,47,0,46490,10.755001075500108,1990070,2.512474435572618,0,,,0,,ok
New Mexico,2008,49,5,44,0,46882,10.451772535301394,2010662,2.437008308706287,0,,,0,,ok
New Mexico,2009,40,1,39,0,53749,7.441998920910156,2036802,1.9638629577150846,0,,,0,,ok
New Mexico,2010,41,2,39,0,53085,7.723462371668079,2064614,1.9858433586132809,0,,,0,,ok
New Mexico,2011,47,1,46,0,64912,7.240571851121518,2080707,2.2588475936304344,0,,,0,,ok
New Mexico,2012,64,0,63,1,66666,9.60009600096001,2087715,3.0655525299190742,0,,,0,,ok
New Mexico,2013,41,1,40,0,65321,6.276695090399718,2092833,1.959066968076287,0,,,0,,ok
New Mexico,2014,46,3,43,0,64598,7.120963497321898,2090236,2.2007084367506824,0,,,0,,ok
New Mexico,2015,38,0,38,0,63248,6.008095117632179,2090071,1.8181200542948062,0,,,0,,ok
New Mexico,2016,47,4,43,0,61877,7.595714077928793,2092555,2.2460580486534405,0,,,0,,ok
New Mexico,2017,53,5,48,0,57718,9.182577358882844,2092844,2.5324391115630216,0,,,0,,ok
New Mexico,2018,46,4,42,0,60348,7.62245641943395,2093754,2.1970107280989075,0,,,0,,ok
New Mexico,2019,55,2,53,0,60466,9.09602090430986,2099634,2.6195041612014283,0,,,0,,ok
New Mexico,2020,46,3,43,0,54946,8.37185600407673,2118606,2.1712390128225825,0,,,0,,ok
New Mexico,2021,54,3,51,0,56494,9.558537189790066,2117333,2.550378235261057,0,,,0,,ok
New Mexico,2022,54,9,45,0,56881,9.493503981997502,2113868,2.5545587520128974,0,,,0,,ok
New York,1995,92,10,82,0,168248,5.468118491750274,18150928,0.5068611367969726,0,,,0,,ok
New York,1996,96,13,83,0,134820,7.120605251446373,18143805,0.5291062155925949,0,,,0,,ok
New York,1997,114,16,98,0,134363,8.484478613904125,18143184,0.6283351367654101,0,,,0,,ok
New York,1998,111,15,96,0,137528,8.071083706590658,18159175,0.6112612494785694,0,,,0,,ok
New York,1999,113,7,106,0,142324,7.9396307017790395,18196601,0.6209950968315456,0,,,0,,ok
New York,2000,119,19,100,0,106371,11.18725968544058,19001780,0.6262571190698977,0,,,0,,ok
New York,2001,147,5,142,0,117850,12.47348324140857,19082838,0.7703256716846834,0,,,0,,ok
New York,2002,141,16,125,0,141886,9.937555502304667,19137800,0.7367618012519725,0,,,0,,ok
New York,2003,154,12,142,0,149951,10.270021540369854,19175939,0.8030897470001339,0,,,0,,ok
New York,2004,149,22,127,0,169423,8.794555638844786,19171567,0.7771925998537313,0,,,0,,ok
New York,2005,160,17,143,0,189993,8.421362892317084,19132610,0.836268548828414,0,,,0,,ok
New York,2006,194,6,188,0,202565,9.577172759361193,19104631,1.0154605969620665,0,,,0,,ok
New York,2007,168,9,159,0,315449,5.325742037540142,19132335,0.8780945974445878,0,,,0,,ok
New York,2008,184,12,172,0,339633,5.41761254059529,19212436,0.9577130146328139,0,,,0,,ok
New York,2009,155,8,147,0,344975,4.4930792086383065,19307066,0.802814886529108,0,,,0,,ok
New York,2010,184,15,169,0,347756,5.291066149829191,19399956,0.9484557593841966,0,,,0,,ok
New York,2011,170,5,165,0,345855,4.915354700669355,19499921,0.871798403696097,0,,,0,,ok
New York,2012,170,14,156,0,345412,4.921658772712007,19574362,0.8684829676696487,0,,,0,,ok
New York,2013,170,11,159,0,345118,4.92585144791057,19626488,0.8661763632902636,0,,,0,,ok
New York,2014,148,11,137,0,346210,4.27486207792958,19653431,0.7530491749761148,0,,,0,,ok
New York,2015,163,7,156,0,354858,4.593386650434822,19657321,0.8292076015851805,0,,,0,,ok
New York,2016,136,7,128,1,392771,3.462577430614786,19636391,0.6925916274533339,0,,,0,,ok
New York,2017,145,10,135,0,392178,3.6973007154914352,19593849,0.7400281588369901,0,,,0,,ok
New York,2018,152,7,145,0,389404,3.9034010950067284,19544098,0.7777283965727148,0,,,0,,ok
New York,2019,136,8,128,0,384622,3.535939181846072,19463131,0.698757049931997,0,,,0,,ok
New York,2020,201,12,189,0,384620,5.225937288752535,20105171,0.9997428024859872,0,,,0,,ok
New York,2021,225,8,216,1,969825,2.3200061866831643,19848276,1.133599714151496,0,,,0,,ok
New York,2022,188,10,177,1,736004,2.554333943837262,19703747,0.9541332417636097,0,,,0,,ok
North Carolina,1995,76,8,68,0,66748,11.386108947084557,7185403,1.0576998951902907,0,,,0,,ok
North Carolina,1996,72,10,62,0,67353,10.689946995679481,7307658,0.9852677834676992,0,,,0,,ok
North Carolina,1997,62,12,50,0,69814,8.880740252671384,7428672,0.8346040853600751,0,,,0,,ok
North Carolina,1998,83,10,73,0,74650,11.118553248492967,7545828,1.0999455593209917,0,,,0,,ok
North Carolina,1999,106,11,95,0,78383,13.523340520265874,7650789,1.3854780206329047,0,,,0,,ok
North Carolina,2000,98,6,92,0,82302,11.907365556122572,8081614,1.2126290614721267,0,,,0,,ok
North Carolina,2001,109,5,104,0,86418,12.613113008863895,8210122,1.3276294798055377,0,,,0,,ok
North Carolina,2002,123,9,114,0,90738,13.555511472591416,8326201,1.4772643610213108,0,,,0,,ok
North Carolina,2003,108,7,101,0,95275,11.335607452112306,8422501,1.2822794559478237,0,,,0,,ok
North Carolina,2004,136,15,121,0,100039,13.594698067753576,8553152,1.5900570924028943,0,,,0,,ok
North Carolina,2005,152,12,140,0,105041,14.470540074827925,8705407,1.746041282159467,0,,,0,,ok
North Carolina,2006,150,15,135,0,110293,13.600137814729857,8917270,1.6821291718205234,0,,,0,,ok
North Carolina,2007,201,11,190,0,115807,17.35646377162002,9118037,2.2044218508874223,0,,,0,,ok
North Carolina,2008,169,14,155,0,121597,13.898369203187578,9309449,1.8153598564211482,0,,,0,,ok
North Carolina,2009,154,6,148,0,127678,12.061592443490657,9449566,1.629704475316644,0,,,0,,ok
North Carolina,2010,191,9,182,0,134061,14.247245656827861,9574586,1.9948643210265176,0,,,0,,ok
North Carolina,2011,170,9,161,0,223305,7.612906114954882,9658913,1.760032417726508,0,,,0,,ok
North Carolina,2012,196,7,189,0,199205,9.839110464094777,9751810,2.0098832934603936,0,,,0,,ok
North Carolina,2013,189,12,177,0,195493,9.667865345562246,9846717,1.9194214680893136,0,,,0,,ok
North Carolina,2014,190,11,179,0,193643,9.811870297402953,9937295,1.911989127826033,0,,,0,,ok
North Carolina,2015,192,12,179,1,188922,10.162924381490775,10037218,1.9128806408309553,0,,,0,,ok
North Carolina,2016,185,9,176,0,195618,9.457207414450613,10161802,1.8205432461683468,0,,,0,,ok
North Carolina,2017,176,5,171,0,188843,9.319911249026969,10275758,1.7127690239493767,0,,,0,,ok
North Carolina,2018,191,6,185,0,188484,10.133486131448823,10391358,1.8380658235429865,0,,,0,,ok
North Carolina,2019,210,8,202,0,187849,11.179191797667276,10501384,1.9997364156953026,0,,,0,,ok
North Carolina,2020,193,6,187,0,189680,10.17503163222269,10449652,1.8469514582877975,0,,,0,,ok
North Carolina,2021,239,16,223,0,189314,12.624528561015033,10564320,2.262332076271828,0,,,0,,ok
North Carolina,2022,220,12,207,1,200162,10.991097211258879,10710793,2.05400291089558,0,,,0,,ok
North Dakota,1995,6,3,3,0,16864,3.5578747628083494,641548,0.9352378933454707,0,,,0,,ok
North Dakota,1996,5,0,5,0,16363,3.055674387337285,642858,0.7777767407421234,0,,,0,,ok
North Dakota,1997,3,0,3,0,16021,1.8725422882466762,640945,0.4680588818073314,0,,,0,,ok
North Dakota,1998,3,0,3,0,16138,1.8589664146734417,637808,0.47036098637834584,0,,,0,,ok
North Dakota,1999,3,0,3,0,16355,1.834301436869459,633666,0.47343553228356894,0,,,0,,ok
North Dakota,2000,4,0,4,0,17003,2.3525260248191495,642023,0.6230306390892538,0,,,0,,ok
North Dakota,2001,4,0,4,0,18182,2.1999780002199976,639062,0.6259173601309419,0,,,0,,ok
North Dakota,2002,1,0,1,0,17836,0.5606638259699483,638168,0.1566985495982249,0,,,0,,ok
North Dakota,2003,4,0,4,0,19129,2.091065920853155,638817,0.6261574128428017,0,,,0,,ok
North Dakota,2004,9,0,9,0,20920,4.3021032504780115,644705,1.3959873120264308,0,,,0,,ok
North Dakota,2005,6,0,6,0,23116,2.5956047759127876,646089,0.9286646267000367,0,,,0,,ok
North Dakota,2006,4,0,4,0,25318,1.5799036258788213,649422,0.6159323213565293,0,,,0,,ok
North Dakota,2007,8,0,8,0,27526,2.906343093802223,652822,1.2254488972491735,0,,,0,,ok
North Dakota,2008,13,3,10,0,31030,4.189494038027715,657569,1.9769788417641343,0,,,0,,ok
North Dakota,2009,7,1,6,0,32292,2.1677195590239067,664968,1.0526822343330806,0,,,0,,ok
North Dakota,2010,15,1,14,0,33549,4.471072163104712,674752,2.2230389832116098,0,,,0,,ok
North Dakota,2011,14,0,14,0,32668,4.285539365740174,685526,2.0422274282813486,0,,,0,,ok
North Dakota,2012,16,1,15,0,34011,4.704360354003117,702227,2.2784655104403564,0,,,0,,ok
North Dakota,2013,9,3,6,0,35756,2.517060073833762,723149,1.244556792583548,0,,,0,,ok
North Dakota,2014,10,1,9,0,37247,2.6847799822804523,738736,1.3536635550453748,0,,,0,,ok
North Dakota,2015,8,2,6,0,39008,2.0508613617719442,755537,1.0588495335106025,0,,,0,,ok
North Dakota,2016,12,1,11,0,39000,3.076923076923077,756114,1.5870622683881002,0,,,0,,ok
North Dakota,2017,13,2,11,0,51941,2.5028397604974875,756755,1.7178611307490537,0,,,0,,ok
North Dakota,2018,16,0,16,0,38947,4.108146968957815,760062,2.105091426752028,0,,,0,,ok
North Dakota,2019,11,2,9,0,38695,2.8427445406383254,763724,1.4403108976541263,0,,,0,,ok
North Dakota,2020,17,0,17,0,36234,4.6917260032014125,779563,2.1807089356472793,0,,,0,,ok
North Dakota,2021,8,1,7,0,37356,2.1415569118749334,777966,1.0283225745083975,0,,,0,,ok
North Dakota,2022,21,2,19,0,46095,4.555808656036446,781057,2.688664207605847,0,,,0,,ok
Ohio,1995,108,12,96,0,217917,4.956015363647627,11155493,0.9681329189126827,0,,,0,,ok
Ohio,1996,116,12,104,0,219095,5.29450694904037,11187032,1.0369148850204415,0,,,0,,ok
Ohio,1997,106,6,100,0,219424,4.830829808954354,11212498,0.9453736357411168,0,,,0,,ok
Ohio,1998,118,13,105,0,228592,5.162035416812486,11237752,1.0500320704710338,0,,,0,,ok
Ohio,1999,121,9,112,0,239818,5.0454928320643155,11256654,1.0749197763385105,0,,,0,,ok
Ohio,2000,127,11,116,0,253842,5.003112172138574,11363543,1.1176091822770415,0,,,0,,ok
Ohio,2001,125,7,118,0,268201,4.660683591783774,11387404,1.0977040948051022,0,,,0,,ok
Ohio,2002,131,8,123,0,270175,4.848709169982419,11407889,1.1483281437959292,0,,,0,,ok
Ohio,2003,136,13,123,0,285376,4.765642520744561,11434788,1.1893530514076867,0,,,0,,ok
Ohio,2004,134,11,123,0,297580,4.502990792391962,11452251,1.170075647136969,0,,,0,,ok
Ohio,2005,178,15,163,0,307664,5.785532268968745,11463320,1.552778776131173,0,,,0,,ok
Ohio,2006,158,11,147,0,331128,4.771568698509338,11481213,1.3761612122342823,0,,,0,,ok
Ohio,2007,189,13,176,0,345612,5.468560119440297,11500468,1.6434113811716184,0,,,0,,ok
Ohio,2008,213,10,203,0,368957,5.773030461544299,11515391,1.849698373246727,0,,,0,,ok
Ohio,2009,166,4,162,0,385921,4.301398472744421,11528896,1.4398603300784394,0,,,0,,ok
Ohio,2010,170,7,163,0,382358,4.446095020896647,11539449,1.4732072562563427,0,,,0,,ok
Ohio,2011,165,5,160,0,390522,4.225114078080108,11545735,1.4290991435365525,0,,,0,,ok
Ohio,2012,162,6,156,0,339688,4.769082216622312,11550971,1.4024794971782026,0,,,0,,ok
Ohio,2013,132,6,126,0,402264,3.281427122486725,11579692,1.1399266923507119,0,,,0,,ok
Ohio,2014,136,2,134,0,404770,3.3599328013439735,11606573,1.17174983520114,0,,,0,,ok
Ohio,2015,168,8,160,0,404956,4.148598860123075,11622315,1.4454951530740647,0,,,0,,ok
Ohio,2016,199,6,193,0,408114,4.876088543887247,11640060,1.709613180688072,0,,,0,,ok
Ohio,2017,157,10,147,0,410187,3.827522568974638,11665706,1.3458251047986294,0,,,0,,ok
Ohio,2018,145,10,135,0,409893,3.5375085693095514,11680892,1.2413435549271408,0,,,0,,ok
Ohio,2019,162,5,157,0,406543,3.98481833409996,11696507,1.385028880844512,0,,,0,,ok
Ohio,2020,211,4,207,0,380617,5.543630473678264,11798905,1.7883015415413548,0,,,0,,ok
Ohio,2021,226,14,212,0,414401,5.45365479330407,11767344,1.920569331533097,0,,,0,,ok
Ohio,2022,215,14,201,0,424385,5.066154553059133,11777874,1.8254567844757041,0,,,0,,ok
Oklahoma,1995,40,2,38,0,55146,7.253472600007254,3265547,1.224909639946998,0,,,0,,ok
Oklahoma,1996,25,2,23,0,58869,4.246717287536734,3289634,0.7599629624450622,0,,,0,,ok
Oklahoma,1997,33,11,22,0,51984,6.348107109879963,3314259,0.9956976808390654,0,,,0,,ok
Oklahoma,1998,25,2,23,0,52986,4.718227456309213,3339478,0.7486199939032389,0,,,0,,ok
Oklahoma,1999,33,2,31,0,52923,6.235474179468284,3358044,0.9827149376244027,0,,,0,,ok
Oklahoma,2000,24,2,22,0,57284,4.189651560645206,3454365,0.6947731348598079,0,,,0,,ok
Oklahoma,2001,39,8,31,0,77196,5.052075237058915,3467100,1.124859392575928,0,,,0,,ok
Oklahoma,2002,39,4,35,0,66465,5.867749943579327,3489080,1.1177731665653983,0,,,0,,ok
Oklahoma,2003,43,1,42,0,72323,5.94554982509022,3504892,1.2268566335282227,0,,,0,,ok
Oklahoma,2004,78,8,70,0,84262,9.256841755476964,3525233,2.2126197048535516,0,,,0,,ok
Oklahoma,2005,77,8,69,0,81952,9.39574385005857,3548597,2.169871642229309,0,,,0,,ok
Oklahoma,2006,64,5,59,0,93882,6.817068234592361,3594090,1.7807010954094082,0,,,0,,ok
Oklahoma,2007,76,6,70,0,101190,7.510623579405079,3634349,2.091158554117945,0,,,0,,ok
Oklahoma,2008,89,8,81,0,115588,7.699761220887981,3668976,2.4257449489993936,0,,,0,,ok
Oklahoma,2009,108,5,103,0,124093,8.70315005681223,3717572,2.905121945183577,0,,,0,,ok
Oklahoma,2010,78,6,72,0,125076,6.236208385301737,3760014,2.074460361051847,0,,,0,,ok
Oklahoma,2011,98,6,92,0,127150,7.7074321667322065,3788824,2.586554561520936,0,,,0,,ok
Oklahoma,2012,84,4,80,0,127681,6.578895841981187,3819320,2.1993443859116284,0,,,0,,ok
Oklahoma,2013,92,5,87,0,126883,7.250774335411363,3853891,2.3871977697345357,0,,,0,,ok
Oklahoma,2014,57,2,55,0,129405,4.404775704184537,3879187,1.4693800530884433,0,,,0,,ok
Oklahoma,2015,89,7,82,0,129093,6.894254529680153,3910518,2.275913318900463,0,,,0,,ok
Oklahoma,2016,88,7,81,0,135937,6.473587029285625,3928143,2.240244308824806,0,,,0,,ok
Oklahoma,2017,93,6,87,0,136190,6.828695205227991,3933602,2.3642452896861452,0,,,0,,ok
Oklahoma,2018,91,3,88,0,129451,7.029686908559996,3943488,2.3076017982050407,0,,,0,,ok
Oklahoma,2019,68,3,65,0,129447,5.253115174550202,3960676,1.7168786338493731,0,,,0,,ok
Oklahoma,2020,63,5,58,0,133895,4.705179431644199,3965415,1.588736613948351,0,,,0,,ok
Oklahoma,2021,80,3,77,0,175374,4.561679610432561,3992238,2.0038885457229756,0,,,0,,ok
Oklahoma,2022,93,8,85,0,152178,6.11126444032646,4026229,2.3098537117486364,0,,,0,,ok
Oregon,1995,22,3,19,0,60489,3.6370249136206585,3141421,0.7003200144138592,0,,,0,,ok
Oregon,1996,28,1,27,0,60005,4.666277810182485,3195087,0.8763454641454208,0,,,0,,ok
Oregon,1997,24,3,21,0,62025,3.8694074969770256,3243254,0.7399975456748068,0,,,0,,ok
Oregon,1998,25,0,25,0,63659,3.927174476507642,3282055,0.761717887116456,0,,,0,,ok
Oregon,1999,18,0,18,0,65761,2.7371846535180424,3316154,0.5427974695988184,0,,,0,,ok
Oregon,2000,37,6,31,0,68598,5.393743257820928,3429708,1.0788090414694196,0,,,0,,ok
Oregon,2001,32,2,30,0,71642,4.4666536389268865,3467937,0.922738792544386,0,,,0,,ok
Oregon,2002,26,0,26,0,73577,3.5337129809587235,3513424,0.7400188534034037,0,,,0,,ok
Oregon,2003,44,5,39,0,74519,5.904534414042057,3547376,1.240353433072784,0,,,0,,ok
Oregon,2004,37,2,35,0,74761,4.949104479608352,3569463,1.0365704869331887,0,,,0,,ok
Oregon,2005,48,3,45,0,71991,6.667500104179689,3613202,1.328461569544133,0,,,0,,ok
Oregon,2006,44,2,42,0,83271,5.283952396392502,3670883,1.1986216940174885,0,,,0,,ok
Oregon,2007,51,4,47,0,95645,5.332218098175544,3722417,1.3700775598220187,0,,,0,,ok
Oregon,2008,48,0,48,0,102287,4.692678443986039,3768748,1.2736325166872393,0,,,0,,ok
Oregon,2009,53,4,49,0,103836,5.104202781308987,3808600,1.39158745995904,0,,,0,,ok
Oregon,2010,38,2,36,0,107029,3.5504396004821124,3837614,0.990198597357629,0,,,0,,ok
Oregon,2011,40,3,37,0,108317,3.69286446264206,3872672,1.032878591318862,0,,,0,,ok
Oregon,2012,51,0,51,0,86123,5.921763059809807,3900102,1.3076581074033449,0,,,0,,ok
Oregon,2013,34,1,33,0,89797,3.78631802844193,3924110,0.8664385045271411,0,,,0,,ok
Oregon,2014,46,0,46,0,88247,5.21264178952259,3965447,1.1600205474943934,0,,,0,,ok
Oregon,2015,61,1,60,0,128308,4.75418524176201,4018542,1.517963480287129,0,,,0,,ok
Oregon,2016,55,4,51,0,136238,4.037052804650685,4093271,1.3436686698730673,0,,,0,,ok
Oregon,2017,57,1,56,0,142738,3.993330437584946,4147294,1.374390144513507,0,,,0,,ok
Oregon,2018,85,2,83,0,133760,6.354665071770335,4183538,2.03177310687748,0,,,0,,ok
Oregon,2019,57,3,54,0,134898,4.225414757817017,4216116,1.3519552118584972,0,,,0,,ok
Oregon,2020,69,3,66,0,123617,5.5817565545192,4243779,1.6259093605015718,0,,,0,,ok
Oregon,2021,86,3,83,0,134213,6.407725034087607,4254280,2.0214936487490247,0,,,0,,ok
Oregon,2022,98,3,95,0,141277,6.936727138883186,4247372,2.307309084299656,0,,,0,,ok
Pennsylvania,1995,84,13,71,0,170322,4.931834994892029,12044780,0.6973975448285481,1,2003,-8,0,21,ok
Pennsylvania,1996,98,15,83,0,177500,5.52112676056338,12038008,0.8140881780440751,1,2003,-7,0,21,ok
Pennsylvania,1997,92,5,87,0,182064,5.053168116706214,12015888,0.765652942171232,1,2003,-6,0,21,ok
Pennsylvania,1998,111,16,95,0,190009,5.8418285449636596,12002329,0.9248205077531202,1,2003,-5,0,21,ok
Pennsylvania,1999,110,9,101,0,199752,5.506828467299451,11994016,0.9171240058375776,1,2003,-4,0,21,ok
Pennsylvania,2000,149,14,135,0,214630,6.942179564832502,12284173,1.2129428655881027,1,2003,-3,0,21,ok
Pennsylvania,2001,132,19,113,0,237276,5.563141657816215,12298970,1.073260606375981,1,2003,-2,0,21,ok
Pennsylvania,2002,134,9,125,0,248775,5.3863933273037885,12331031,1.0866893449542054,1,2003,-1,0,21,ok
Pennsylvania,2003,156,14,142,0,267826,5.824677215804291,12374658,1.2606409001363916,1,2003,0,1,21,ok
Pennsylvania,2004,158,14,144,0,291015,5.429273405150937,12410722,1.2730927338473943,1,2003,1,1,21,ok
Pennsylvania,2005,205,18,187,0,304649,6.729055404744477,12449990,1.646587667941902,1,2003,2,1,21,ok
Pennsylvania,2006,188,21,167,0,329750,5.701288855193328,12510809,1.5027005847503547,1,2003,3,1,21,ok
Pennsylvania,2007,225,21,204,0,352738,6.378671988841576,12563937,1.7908399254150988,1,2003,4,1,21,ok
Pennsylvania,2008,238,10,228,0,397466,5.987933559096879,12612285,1.8870490160981932,1,2003,5,1,21,ok
Pennsylvania,2009,204,16,188,0,409115,4.986373024699657,12666858,1.6105019887331176,1,2003,6,1,21,ok
Pennsylvania,2010,223,15,208,0,411429,5.420133242916761,12711406,1.7543299301430542,1,2003,7,1,21,ok
Pennsylvania,2011,199,14,185,0,404896,4.914842329882241,12747052,1.561145275001624,1,2003,8,1,21,ok
Pennsylvania,2012,210,13,197,0,419282,5.0085622564288474,12769123,1.6445921932148355,1,2003,9,1,21,ok
Pennsylvania,2013,182,12,170,0,400908,4.539694892593812,12779538,1.4241516399106133,1,2003,10,1,21,ok
Pennsylvania,2014,185,9,176,0,396315,4.6680039867277285,12792392,1.4461720685232284,1,2003,11,1,21,ok
Pennsylvania,2015,178,15,163,0,393390,4.52477185490226,12789838,1.3917299030683579,1,2003,12,1,21,ok
Pennsylvania,2016,191,12,179,0,393037,4.859593371616413,12788468,1.4935330799592257,1,2003,13,1,21,ok
Pennsylvania,2017,187,17,170,0,377158,4.958134256730601,12794679,1.4615450688524503,1,2003,14,1,21,ok
Pennsylvania,2018,165,4,161,0,372679,4.427402670931285,12809107,1.2881460042452608,1,2003,15,1,21,ok
Pennsylvania,2019,176,8,168,0,366640,4.800349116299367,12798883,1.3751200007063118,1,2003,16,1,21,ok
Pennsylvania,2020,219,9,210,0,360493,6.075013939244312,12996143,1.6851153453759318,1,2003,17,1,21,ok
Pennsylvania,2021,230,18,212,0,372063,6.181748789855481,13015571,1.7671141742456016,1,2003,18,1,21,ok
Pennsylvania,2022,217,6,211,0,371946,5.834180230463562,12984990,1.6711603166425235,1,2003,19,1,21,ok
Rhode Island,1995,6,0,6,0,16893,3.551767004084532,989203,0.6065489085657848,0,,,0,,ok
Rhode Island,1996,3,0,3,0,16966,1.7682423670871152,987858,0.30368737207169455,0,,,0,,ok
Rhode Island,1997,5,0,5,0,17669,2.8298149301035713,986966,0.5066030643406156,0,,,0,,ok
Rhode Island,1998,5,0,5,0,17610,2.8392958546280522,987704,0.5062245369057937,0,,,0,,ok
